Num,Hotel Name,Price,Rating,Comments Count,Address,Href
16,白银泰合招待所,¥48起,4.6,共6条点评,王岘东路63号2栋一单元三楼,https://www.ly.com/hotel/hoteldetail?hotelId=90937082&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90937082%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=111
17,白银白云宾馆,¥116起,4.6,共66条点评,王岘东路190号,https://www.ly.com/hotel/hoteldetail?hotelId=90937082&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90937082%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=111
18,白银名仁酒店,¥122起,3.7,共162条点评,乐雅路与世纪大道十字西北角,https://www.ly.com/hotel/hoteldetail?hotelId=90937082&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90937082%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=111
19,白银银洲大酒店,¥87起,3.7,共151条点评,公园路52号,https://www.ly.com/hotel/hoteldetail?hotelId=90937082&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90937082%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=111
20,白银鑫盛商务宾馆,¥58起,4.1,共20条点评,四龙路477号,https://www.ly.com/hotel/hoteldetail?hotelId=90937082&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90937082%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=111
21,白银茗珠商务宾馆,¥118起,4.3,共40条点评,北京路369号1幢6-01,https://www.ly.com/hotel/hoteldetail?hotelId=02807025&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A2807025%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=118
22,白银万家宾馆,¥104起,4.3,共85条点评,四龙路501号,https://www.ly.com/hotel/hoteldetail?hotelId=02807025&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A2807025%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=118
23,白银铜城大酒店,¥83起,3.9,共92条点评,五一街2号,https://www.ly.com/hotel/hoteldetail?hotelId=02807025&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A2807025%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=118
24,白银宇泰酒店,¥174起,4.6,共89条点评,文化路1号,https://www.ly.com/hotel/hoteldetail?hotelId=02807025&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A2807025%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=118
25,白银瞌睡虫快捷酒店,¥74起,4.1,共62条点评,四龙路501号粮贸大厦12楼,https://www.ly.com/hotel/hoteldetail?hotelId=02807025&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A2807025%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=118
26,白银天润商务酒店,¥162起,4.5,共89条点评,王岘东路149号,https://www.ly.com/hotel/hoteldetail?hotelId=02807025&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A2807025%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=118
27,白银红鹭宾馆,¥142起,4.7,共75条点评,友好路16号,https://www.ly.com/hotel/hoteldetail?hotelId=02807025&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A2807025%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=118
28,白银凯宏楼宾馆,¥78起,4.0,共99条点评,东山路102号,https://www.ly.com/hotel/hoteldetail?hotelId=02807025&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A2807025%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=118
29,白银铜都宾馆,¥98起,3.9,共97条点评,北京路280号(妇幼保健院对面),https://www.ly.com/hotel/hoteldetail?hotelId=02807025&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A2807025%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=118
30,白银丽锦商务宾馆,¥53起,3.8,共38条点评,公园路与友好路十字西南角鲲鹏台大厦七楼,https://www.ly.com/hotel/hoteldetail?hotelId=02807025&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A2807025%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=118
31,铜都宾馆(白银大什字店),¥85起,4.1,共47条点评,大什字百货大楼对面鲲鹏台大厦二楼,https://www.ly.com/hotel/hoteldetail?hotelId=02807025&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A2807025%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=118
32,白银西子宾馆,¥133起,4.7,共70条点评,兰州路333号龙润小区7号1-4号,https://www.ly.com/hotel/hoteldetail?hotelId=02807025&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A2807025%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=118
33,白银玛雅1号公寓,¥102起,3.9,共97条点评,北京路322号,https://www.ly.com/hotel/hoteldetail?hotelId=02807025&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A2807025%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=118
34,白银嘉悦宾馆,¥75起,4.1,共26条点评,王岘镇东星村204号,https://www.ly.com/hotel/hoteldetail?hotelId=02807025&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A2807025%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=118
35,白银如家华驿酒店(长征西路店),¥169起,4.0,共125条点评,电力路街道长征西路70号,https://www.ly.com/hotel/hoteldetail?hotelId=02807025&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A2807025%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=118
36,泊瑞尚品酒店(白银汽车站店),¥151起,4.6,共68条点评,人民路2号,https://www.ly.com/hotel/hoteldetail?hotelId=02807025&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A2807025%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=118
37,金良旅馆,¥70起,4.0,共13条点评,五一街6号楼,https://www.ly.com/hotel/hoteldetail?hotelId=02807025&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A2807025%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=118
38,白银新天顺宾馆,¥128起,5.0,共2条点评,公园路454号,https://www.ly.com/hotel/hoteldetail?hotelId=02807025&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A2807025%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=118
39,如家华驿精选酒店(白银汽车站店),¥96起,3.8,共63条点评,工农路11号(19)1幢1-01三楼,https://www.ly.com/hotel/hoteldetail?hotelId=02807025&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A2807025%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=118
40,白银合旋滋润宾馆,¥115起,4.6,共4条点评,四龙路88号,https://www.ly.com/hotel/hoteldetail?hotelId=02807025&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A2807025%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=118
41,白银东鹏商务宾馆,¥119起,4.1,共26条点评,电力路街道办,https://www.ly.com/hotel/hoteldetail?hotelId=90794659&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90794659%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=119
42,白银唯爱时尚主题宾馆,¥128起,4.4,共104条点评,人民路18号华银综合楼十楼十一楼,https://www.ly.com/hotel/hoteldetail?hotelId=90794659&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90794659%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=119
43,白银长征宾馆,¥92起,3.2,共80条点评,长征火车站广场西口,https://www.ly.com/hotel/hoteldetail?hotelId=90794659&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90794659%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=119
44,白银舒克精品主题酒店,¥85起,3.2,共83条点评,兰州路33号(正发家居广场5楼),https://www.ly.com/hotel/hoteldetail?hotelId=90794659&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90794659%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=119
45,白银世纪华天宾馆,¥145起,4.1,共63条点评,大桥路与长征东路交叉口西南角,https://www.ly.com/hotel/hoteldetail?hotelId=90794659&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90794659%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=119
46,白银状元楼精品酒店,¥113起,3.9,共49条点评,红星街230号,https://www.ly.com/hotel/hoteldetail?hotelId=90794659&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90794659%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=119
47,白银金地阳光商务宾馆,¥107起,4.2,共69条点评,诚信路162号,https://www.ly.com/hotel/hoteldetail?hotelId=90794659&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90794659%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=119
48,白银锦利源宾馆,¥88起,4.1,共48条点评,兰包路8号,https://www.ly.com/hotel/hoteldetail?hotelId=90794659&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90794659%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=119
49,白银金阳光宾馆,¥128起,4.3,共35条点评,兰州路39号7栋,https://www.ly.com/hotel/hoteldetail?hotelId=90794659&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90794659%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=119
50,白银欣景都酒店,¥125起,3.3,共68条点评,公园路43号,https://www.ly.com/hotel/hoteldetail?hotelId=90794659&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90794659%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=119
51,白银金凤凰时尚宾馆,¥83起,3.7,共28条点评,工农路151-7号,https://www.ly.com/hotel/hoteldetail?hotelId=90794659&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90794659%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=119
52,白银水云川宾馆,¥133起,3.6,共51条点评,乐雅路与世纪大道交汇处西侧,https://www.ly.com/hotel/hoteldetail?hotelId=90794659&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90794659%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=119
53,白银祥云宾馆,¥47起,3.4,共5条点评,兴平南路,https://www.ly.com/hotel/hoteldetail?hotelId=90794659&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90794659%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=119
54,白银亨源商务宾馆,¥137起,4.1,共57条点评,兴平南路人民医院对面,https://www.ly.com/hotel/hoteldetail?hotelId=90794659&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90794659%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=119
55,白银锦元虹宾馆,¥121起,3.7,共52条点评,电力路街道二号统办楼对面,https://www.ly.com/hotel/hoteldetail?hotelId=90794659&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A2807%7C%2a%7CqId%3A97b241f7-9b4c-49a7-8e32-d5fea2636cd4%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2807%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AC%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90794659%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=119
